company,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Race,Education
Amazon,120000,1,1,Male,Two Or More,Bachelor's Degree
Microsoft,193000,4,1,Male,Asian,Master's Degree
Google,413000,15,15,Male,White,Bachelor's Degree
Facebook,220000,7,4,Male,Asian,Bachelor's Degree
Google,271000,2,0,Male,Asian,Master's Degree
Google,262000,3,0,Female,Asian,Bachelor's Degree
Microsoft,166000,3,1,Female,Asian,Bachelor's Degree
Amazon,132000,2,0,Male,White,Bachelor's Degree
Amazon,775000,20,0,Other,Hispanic,Master's Degree
Amazon,775000,20,1,Other,Two Or More,Master's Degree
Amazon,275000,12,4,Male,White,Bachelor's Degree
Oracle,295000,15,1,Male,Asian,Bachelor's Degree
Amazon,142000,4,1,Male,Asian,Bachelor's Degree
Amazon,145000,0,0,Male,Asian,Master's Degree
Microsoft,179000,3,0,Male,Asian,Master's Degree
Google,435000,10,0,Male,Black,Master's Degree
Microsoft,294000,15,7,Male,Black,Some College
Microsoft,170000,7,5,Male,Asian,Master's Degree
Facebook,258000,15,2,Female,Black,Master's Degree
Amazon,399000,30,0,Male,White,Bachelor's Degree
Amazon,161000,7,0,Male,Hispanic,Bachelor's Degree
Google,153000,0,0,Female,Hispanic,Bachelor's Degree
Amazon,213000,10,10,Male,Asian,Bachelor's Degree
Google,143000,4,1,Female,White,Master's Degree
Facebook,162000,0,0,Female,Asian,Bachelor's Degree
Apple,333000,10,4,Male,Asian,Master's Degree
Google,196000,0,0,Male,Asian,Master's Degree
Amazon,350000,7,0,Male,White,Bachelor's Degree
Google,321000,8,5,Male,Asian,PhD
Microsoft,238000,10,10,Male,White,Bachelor's Degree
Apple,350000,12,6,Male,Asian,Master's Degree
Google,272000,4,3,Male,Asian,Bachelor's Degree
Google,196000,2,0,Male,Asian,Master's Degree
Google,210000,10,1,Male,White,Master's Degree
Amazon,150000,0,0,Male,Asian,Some College
Amazon,186000,2,1,Male,Asian,Bachelor's Degree
Apple,130000,13,2,Male,Asian,Master's Degree
Amazon,198000,7,1,Male,Asian,Master's Degree
Facebook,127000,5,0,Male,White,Bachelor's Degree
Microsoft,181000,7,2,Male,Asian,Bachelor's Degree
Google,166000,6,2,Female,White,Master's Degree
Microsoft,138000,14,0,Male,White,Bachelor's Degree
Google,1160000,23,14,Male,White,Bachelor's Degree
Google,199000,1,0,Male,White,Master's Degree
Amazon,158000,3,2,Male,Hispanic,Bachelor's Degree
Amazon,450000,15,4,Male,Asian,Master's Degree
Oracle,12000,1,1,Male,Asian,Bachelor's Degree
Amazon,47000,3,3,Male,Asian,Bachelor's Degree
Amazon,213000,9,7,Male,Asian,Bachelor's Degree
Amazon,199000,9,7,Male,Asian,Bachelor's Degree
Facebook,256000,2,2,Male,Asian,PhD
Amazon,330000,25,5,Female,White,Bachelor's Degree
Microsoft,292000,15,0,Male,White,PhD
Amazon,196000,5,0,Male,Asian,Master's Degree
Amazon,200000,20,5,Male,Asian,Bachelor's Degree
Google,173000,0,0,Male,Asian,Master's Degree
Microsoft,138000,0,0,Female,Black,Bachelor's Degree
Amazon,270000,5,4,Male,Asian,Master's Degree
Amazon,87000,5,1,Female,Black,Bachelor's Degree
Amazon,325000,23,0,Male,Two Or More,Master's Degree
Amazon,82000,2,0,Male,Asian,Master's Degree
Amazon,234000,9,3,Female,White,Bachelor's Degree
Facebook,325000,14,3,Male,Black,Master's Degree
Facebook,349000,5,0,Male,Asian,Master's Degree
Amazon,121000,12,0,Male,White,Master's Degree
Amazon,174000,5,1,Male,Asian,Master's Degree
Amazon,165000,0,0,Male,Hispanic,Bachelor's Degree
Google,295000,10,0,Male,Asian,Master's Degree
Amazon,147000,3,0,Male,Asian,Master's Degree
Apple,226000,9,2,Male,Asian,Bachelor's Degree
Microsoft,206000,2,2,Female,Asian,Master's Degree
Microsoft,112000,5,0,Male,Asian,Master's Degree
Google,372000,15,6,Male,White,Some College
Microsoft,248000,15,8,Male,Asian,Bachelor's Degree
Amazon,178000,2,1,Male,Two Or More,Bachelor's Degree
Microsoft,169000,0,0,Female,Asian,Bachelor's Degree
Microsoft,158000,2,1,Female,Asian,Master's Degree
Apple,185000,0,0,Female,Asian,Master's Degree
Google,377000,14,1,Male,Hispanic,PhD
Google,175000,5,3,Male,Hispanic,Master's Degree
Apple,275000,5,5,Male,Asian,Master's Degree
Facebook,162000,5,2,Male,White,Master's Degree
Google,151000,8,1,Female,White,Bachelor's Degree
Facebook,235000,4,4,Male,Asian,Master's Degree
Microsoft,142000,12,6,Male,Asian,Master's Degree
Google,143000,10,3,Female,Asian,Bachelor's Degree
Google,170000,0,0,Male,Asian,Bachelor's Degree
Apple,198000,2,1,Male,White,Master's Degree
Microsoft,162000,1,1,Male,Asian,Bachelor's Degree
Amazon,216000,6,6,Male,Asian,Bachelor's Degree
Google,150000,5,2,Male,Hispanic,Bachelor's Degree
Oracle,150000,7,7,Male,Asian,Master's Degree
Google,153000,0,0,Female,Two Or More,Bachelor's Degree
Facebook,170000,0,0,Male,Asian,Bachelor's Degree
Amazon,258000,14,3,Male,Asian,Master's Degree
Facebook,225000,7,3,Male,Asian,Bachelor's Degree
Oracle,108000,13,8,Female,White,Bachelor's Degree
Google,228000,4,0,Male,Asian,Master's Degree
Google,260000,6,6,Male,Asian,Master's Degree
Microsoft,270000,7,0,Male,Asian,Master's Degree
Amazon,61000,5,0,Female,Asian,Master's Degree
Apple,198000,2,2,Male,Asian,PhD
Microsoft,172000,0,0,Male,White,Bachelor's Degree
Microsoft,141000,0,0,Female,Two Or More,Bachelor's Degree
Facebook,280000,2,2,Female,Asian,Bachelor's Degree
Google,356000,14,12,Male,White,PhD
Amazon,218000,6,4,Male,Asian,PhD
Microsoft,73000,7,4,Male,Asian,Master's Degree
Microsoft,348000,10,6,Male,White,Master's Degree
Amazon,331000,15,1,Male,White,PhD
Amazon,85000,2,0,Female,White,Master's Degree
Amazon,102000,7,4,Male,White,Master's Degree
Facebook,170000,8,1,Male,Asian,Master's Degree
Microsoft,60000,5,1,Female,Asian,Master's Degree
Microsoft,350000,4,2,Male,White,Master's Degree
Google,343000,4,2,Male,White,PhD
Oracle,185000,4,1,Male,Asian,Master's Degree
Oracle,300000,10,0,Male,Asian,Master's Degree
Microsoft,168000,6,0,Male,Asian,Master's Degree
Google,182000,5,4,Male,White,Master's Degree
Microsoft,200000,3,3,Male,Asian,Bachelor's Degree
Microsoft,240000,11,2,Male,Asian,Master's Degree
Apple,197000,1,1,Male,Asian,Master's Degree
Facebook,284000,6,0,Male,Asian,Master's Degree
Amazon,335000,20,3,Male,White,Master's Degree
Microsoft,212000,6,6,Male,White,Master's Degree
Google,178000,0,0,Female,White,Master's Degree
Amazon,165000,17,2,Male,Hispanic,Master's Degree
Microsoft,163000,0,0,Female,Asian,Bachelor's Degree
Amazon,191000,6,1,Male,Asian,Bachelor's Degree
Google,170000,1,1,Male,White,Bachelor's Degree
Google,200000,2,0,Male,Asian,Master's Degree
Amazon,104000,1,1,Male,White,Bachelor's Degree
Microsoft,1240000,29,27,Male,White,Bachelor's Degree
Amazon,330000,13,5,Male,White,Bachelor's Degree
Amazon,152000,1,1,Male,Hispanic,Master's Degree
Amazon,334000,12,6,Male,White,Bachelor's Degree
Apple,160000,5,5,Male,Asian,PhD
Amazon,231000,20,6,Female,Hispanic,Bachelor's Degree
Google,195000,4,1,Male,Asian,Bachelor's Degree
Amazon,40000,1,1,Male,Asian,Bachelor's Degree
Amazon,150000,8,4,Male,White,Master's Degree
Facebook,650000,10,3,Male,White,Some College
Facebook,621000,13,7,Male,White,Bachelor's Degree
Amazon,179000,6,1,Female,White,Bachelor's Degree
Google,192000,2,0,Male,Asian,Master's Degree
Google,181000,1,0,Male,Asian,Master's Degree
Google,620000,25,13,Male,White,Bachelor's Degree
Amazon,193000,3,3,Male,Asian,Master's Degree
Google,190000,1,1,Male,White,Bachelor's Degree
Apple,140000,5,2,Male,Hispanic,Bachelor's Degree
Microsoft,377000,15,0,Male,Asian,Bachelor's Degree
Amazon,312000,20,10,Male,Asian,Master's Degree
Amazon,155000,8,2,Male,White,Bachelor's Degree
Facebook,170000,1,1,Female,Asian,Bachelor's Degree
Microsoft,484000,15,0,Male,White,Bachelor's Degree
Oracle,190000,10,3,Male,Black,Bachelor's Degree
Facebook,188000,5,5,Male,Asian,Bachelor's Degree
Microsoft,196000,13,9,Male,Asian,Master's Degree
Microsoft,245000,20,20,Male,Hispanic,Master's Degree
Oracle,260000,7,1,Female,White,Bachelor's Degree
Oracle,350000,15,5,Male,White,Bachelor's Degree
Microsoft,179000,0,0,Male,Hispanic,Master's Degree
Google,298000,5,5,Male,Asian,PhD
Facebook,315000,7,0,Male,Asian,Master's Degree
Amazon,215000,10,10,Male,Asian,Bachelor's Degree
Google,280000,3,0,Male,Asian,Bachelor's Degree
Facebook,350000,11,2,Female,White,Bachelor's Degree
Microsoft,128000,5,5,Male,Asian,Bachelor's Degree
Facebook,260000,8,7,Female,Two Or More,Bachelor's Degree
Oracle,170000,10,4,Male,White,Master's Degree
Amazon,163000,5,0,Male,Asian,Master's Degree
Amazon,120000,5,1,Male,Hispanic,Bachelor's Degree
Facebook,308000,8,3,Male,White,Master's Degree
Amazon,200000,3,0,Male,Asian,Bachelor's Degree
Google,596000,11,10,Male,White,Bachelor's Degree
Amazon,110000,5,5,Male,Asian,Bachelor's Degree
Google,170000,0,0,Female,Black,Bachelor's Degree
Microsoft,182000,9,1,Female,White,Bachelor's Degree
Microsoft,471000,20,0,Female,White,Master's Degree
Amazon,120000,1,1,Male,White,Bachelor's Degree
Oracle,165000,8,6,Female,White,Bachelor's Degree
Oracle,120000,8,2,Male,Asian,Master's Degree
Microsoft,268000,25,1,Male,Asian,Bachelor's Degree
Amazon,395000,13,8,Male,Hispanic,Master's Degree
Google,280000,2,0,Male,Asian,Master's Degree
Oracle,66000,4,0,Male,Asian,Master's Degree
Facebook,240000,2,2,Male,Asian,Bachelor's Degree
Amazon,380000,11,8,Male,Asian,Bachelor's Degree
Google,222000,2,0,Male,Two Or More,Bachelor's Degree
Amazon,585000,25,4,Male,White,Master's Degree
Facebook,249000,16,0,Male,Asian,Master's Degree
Microsoft,223000,5,0,Male,White,Bachelor's Degree
Apple,321000,15,0,Male,Hispanic,Bachelor's Degree
Oracle,180000,0,0,Female,Asian,Master's Degree
Amazon,210000,4,1,Male,Asian,Master's Degree
Microsoft,188000,20,0,Female,White,Bachelor's Degree
Apple,227000,13,1,Male,Two Or More,Master's Degree
Microsoft,120000,14,1,Male,Asian,Master's Degree
Amazon,104000,13,0,Male,White,Bachelor's Degree
Facebook,312000,7,0,Male,White,Master's Degree
Amazon,200000,5,5,Female,Asian,Master's Degree
Oracle,185000,0,0,Male,White,Bachelor's Degree
Microsoft,250000,12,0,Male,Black,Master's Degree
Oracle,183000,5,0,Male,Asian,Master's Degree
Facebook,165000,0,0,Male,Asian,Master's Degree
Google,117000,8,6,Male,White,Master's Degree
Amazon,149000,3,3,Male,Asian,Master's Degree
Amazon,325000,4,1,Female,Asian,Master's Degree
Amazon,220000,8,1,Male,Hispanic,Bachelor's Degree
Microsoft,233000,2,0,Male,Asian,Master's Degree
Google,214000,0,0,Female,Asian,PhD
Amazon,150000,3,0,Male,Asian,Master's Degree
Microsoft,345000,5,0,Male,Asian,Master's Degree
Amazon,147000,3,1,Male,Two Or More,Bachelor's Degree
Amazon,175000,6,5,Male,Asian,Master's Degree
Facebook,236000,4,1,Male,Asian,Bachelor's Degree
Amazon,417000,15,1,Male,Asian,Bachelor's Degree
Microsoft,284000,6,6,Male,Hispanic,Bachelor's Degree
Apple,156000,2,0,Female,White,Bachelor's Degree
Amazon,242000,3,3,Male,White,Bachelor's Degree
Microsoft,147000,1,0,Male,Hispanic,Bachelor's Degree
Amazon,184000,3,3,Male,White,Bachelor's Degree
Amazon,83000,1,1,Male,White,Master's Degree
Google,30000,7,7,Male,Hispanic,Highschool
Amazon,220000,3,3,Male,Asian,Bachelor's Degree
Apple,233000,2,0,Male,White,Master's Degree
Amazon,512000,18,9,Male,Asian,PhD
Amazon,600000,11,3,Male,White,Bachelor's Degree
Amazon,400000,15,6,Male,Asian,Master's Degree
Amazon,214000,3,2,Male,White,Bachelor's Degree
Microsoft,190000,7,7,Male,Asian,Master's Degree
Amazon,130000,10,6,Male,Asian,Master's Degree
Amazon,175000,4,1,Male,Asian,Master's Degree
Google,254000,7,0,Male,White,PhD
Microsoft,260000,15,3,Female,White,PhD
Amazon,140000,1,0,Male,Asian,Bachelor's Degree
Microsoft,142000,4,4,Male,White,Bachelor's Degree
Oracle,185000,5,0,Male,Asian,Master's Degree
Facebook,320000,7,0,Female,Black,Bachelor's Degree
Amazon,53000,1,1,Male,Asian,Master's Degree
Amazon,229000,1,1,Male,Asian,Bachelor's Degree
Oracle,180000,0,0,Female,Asian,Master's Degree
Oracle,66000,1,1,Male,White,Bachelor's Degree
Microsoft,182000,6,4,Male,White,Master's Degree
Amazon,227000,8,2,Male,Asian,Master's Degree
Amazon,253000,6,6,Female,Asian,Bachelor's Degree
Google,165000,0,0,Male,Black,Bachelor's Degree
Google,242000,4,4,Male,White,Bachelor's Degree
Microsoft,152000,0,0,Male,Black,Bachelor's Degree
Microsoft,207000,12,6,Male,Asian,Bachelor's Degree
Amazon,142000,7,0,Female,White,Some College
Amazon,172000,3,0,Male,Asian,Bachelor's Degree
Microsoft,248000,7,5,Male,Asian,Master's Degree
Google,190000,2,1,Male,Asian,Bachelor's Degree
Microsoft,159000,10,3,Male,Black,Master's Degree
Amazon,37000,2,0,Male,Asian,Bachelor's Degree
Google,380000,25,1,Male,Asian,Master's Degree
Oracle,170000,0,0,Female,Asian,Master's Degree
Apple,256000,14,0,Female,Asian,Bachelor's Degree
Facebook,183000,0,0,Male,Asian,Master's Degree
Amazon,104000,0,0,Female,Hispanic,Bachelor's Degree
Amazon,185000,4,4,Female,Asian,Bachelor's Degree
Google,343000,8,0,Male,White,Master's Degree
Amazon,155000,6,2,Male,Hispanic,Bachelor's Degree
Amazon,415000,15,1,Male,White,Bachelor's Degree
Apple,350000,18,9,Male,Asian,Master's Degree
Microsoft,323000,8,8,Male,White,Bachelor's Degree
Google,186000,5,1,Female,Asian,Master's Degree
Amazon,150000,5,2,Female,Hispanic,Bachelor's Degree
Microsoft,136000,1,1,Male,Asian,Bachelor's Degree
Google,180000,0,0,Male,White,Master's Degree
Amazon,150000,8,2,Male,Hispanic,Bachelor's Degree
Google,330000,3,0,Female,Asian,PhD
Microsoft,204000,8,6,Male,Asian,Master's Degree
Microsoft,165000,2,0,Female,White,Master's Degree
Microsoft,160000,2,0,Male,Asian,Bachelor's Degree
Google,348000,7,3,Female,Asian,Master's Degree
Amazon,206000,2,2,Male,Asian,Bachelor's Degree
Facebook,216000,8,0,Male,Asian,Master's Degree
Amazon,790000,13,13,Male,White,Bachelor's Degree
Amazon,180000,3,0,Male,Asian,Master's Degree
Amazon,180000,4,4,Female,Asian,Master's Degree
Microsoft,290000,17,8,Male,White,Bachelor's Degree
Microsoft,52000,5,0,Female,Asian,Master's Degree
Amazon,190000,3,3,Female,Asian,Master's Degree
Amazon,215000,0,0,Male,Asian,PhD
Oracle,94000,6,0,Male,Asian,Master's Degree
Amazon,22000,1,1,Male,Asian,Bachelor's Degree
Oracle,77000,10,7,Male,Asian,Bachelor's Degree
Microsoft,83000,6,0,Male,Asian,Master's Degree
Amazon,145000,15,1,Female,Asian,PhD
Amazon,31000,1,0,Male,Asian,Bachelor's Degree
Google,269000,6,5,Female,White,Bachelor's Degree
Microsoft,172000,6,6,Male,Asian,Bachelor's Degree
Oracle,245000,0,0,Male,White,PhD
Microsoft,71000,6,1,Male,White,Bachelor's Degree
Amazon,222000,2,2,Male,White,Bachelor's Degree
Oracle,163000,2,0,Male,Asian,Master's Degree
Amazon,259000,5,1,Male,Asian,Master's Degree
Amazon,142000,6,4,Male,Asian,Master's Degree
Microsoft,187000,5,0,Male,Asian,Master's Degree
Google,280000,6,5,Male,Asian,Master's Degree
Apple,31000,0,0,Male,Asian,Bachelor's Degree
Facebook,168000,0,0,Female,Asian,Bachelor's Degree
Oracle,12000,2,0,Male,Asian,Bachelor's Degree
Amazon,437000,5,5,Male,Asian,Master's Degree
Google,245000,7,3,Male,White,Master's Degree
Oracle,280000,24,13,Male,Asian,Master's Degree
Amazon,137000,0,0,Male,White,Bachelor's Degree
Amazon,160000,3,1,Female,Asian,Master's Degree
Amazon,108000,5,1,Female,White,PhD
Google,150000,1,1,Male,White,Bachelor's Degree
Amazon,510000,11,5,Male,Asian,Master's Degree
Amazon,265000,6,1,Male,Asian,Bachelor's Degree
Amazon,199000,5,2,Male,White,Bachelor's Degree
Amazon,180000,18,2,Female,White,Bachelor's Degree
Amazon,170000,14,4,Male,Two Or More,Bachelor's Degree
Facebook,116000,3,0,Male,Hispanic,Bachelor's Degree
Facebook,236000,5,0,Female,Asian,Master's Degree
Amazon,1000000,20,11,Male,White,Bachelor's Degree
Facebook,341000,8,4,Male,Asian,Bachelor's Degree
Microsoft,165000,2,0,Male,Asian,Master's Degree
Amazon,134000,4,3,Male,Hispanic,Master's Degree
Amazon,165000,4,1,Male,Black,Bachelor's Degree
Apple,450000,10,10,Male,Asian,Bachelor's Degree
Facebook,210000,4,2,Female,Black,Bachelor's Degree
Facebook,215000,8,2,Female,Asian,Master's Degree
Amazon,239000,7,0,Female,White,Bachelor's Degree
Facebook,606000,10,3,Male,Asian,Master's Degree
Amazon,115000,2,2,Male,White,Highschool
Amazon,258000,7,0,Male,Black,Master's Degree
Microsoft,182000,10,2,Male,Asian,Master's Degree
Amazon,210000,3,3,Male,Asian,Bachelor's Degree
Google,175000,1,0,Male,White,Bachelor's Degree
Google,370000,19,4,Male,White,Bachelor's Degree
Google,275000,7,0,Male,Asian,Bachelor's Degree
Google,224000,2,1,Male,Asian,Master's Degree
Amazon,110000,4,4,Male,Asian,Bachelor's Degree
Apple,310000,6,6,Male,White,Master's Degree
Amazon,215000,0,0,Male,Asian,PhD
Microsoft,150000,3,2,Female,Asian,Master's Degree
Oracle,130000,0,0,Male,White,Bachelor's Degree
Microsoft,215000,12,1,Male,Asian,Master's Degree
Amazon,320000,8,7,Female,Asian,Bachelor's Degree
Amazon,145000,1,1,Male,Asian,Bachelor's Degree
Facebook,210000,1,1,Male,Hispanic,PhD
Amazon,152000,5,0,Male,Asian,Master's Degree
Microsoft,181000,2,0,Male,Hispanic,Bachelor's Degree
Amazon,175000,2,0,Male,White,Bachelor's Degree
Google,240000,17,2,Female,Hispanic,Master's Degree
Amazon,137000,0,0,Male,Asian,Bachelor's Degree
Microsoft,210000,8,8,Male,Asian,Bachelor's Degree
Google,350000,9,2,Male,Asian,Bachelor's Degree
Amazon,230000,6,5,Male,Asian,Master's Degree
Amazon,100000,8,1,Male,White,Master's Degree
Microsoft,280000,10,8,Male,Asian,Master's Degree
Microsoft,280000,6,4,Male,White,Master's Degree
Facebook,297000,3,3,Male,Asian,Master's Degree
Google,430000,8,8,Male,Asian,PhD
Facebook,1026000,18,4,Male,Asian,PhD
Microsoft,246000,20,2,Male,Two Or More,Master's Degree
Apple,250000,4,0,Male,Asian,Master's Degree
Amazon,140000,6,3,Male,Hispanic,Bachelor's Degree
Microsoft,167000,3,0,Female,Asian,Master's Degree
Facebook,228000,4,2,Female,White,Master's Degree
Microsoft,272000,3,3,Female,Asian,Bachelor's Degree
Google,396000,8,3,Male,White,PhD
Apple,208000,2,0,Male,Asian,Bachelor's Degree
Amazon,127000,5,0,Male,Asian,Master's Degree
Facebook,340000,11,0,Male,Asian,Master's Degree
Oracle,273000,6,0,Male,Asian,Master's Degree
Apple,270000,5,5,Female,Asian,Master's Degree
Microsoft,140000,0,0,Male,White,Bachelor's Degree
Amazon,216000,15,2,Male,White,Master's Degree
Amazon,133000,9,2,Male,White,Master's Degree
Oracle,90000,25,20,Male,White,Bachelor's Degree
Google,107000,4,2,Male,Asian,Bachelor's Degree
Amazon,68000,3,0,Male,Asian,Bachelor's Degree
Oracle,12000,1,1,Male,Asian,Bachelor's Degree
Amazon,224000,7,5,Male,Asian,Master's Degree
Microsoft,192000,10,0,Male,White,Master's Degree
Google,260000,8,0,Male,White,Bachelor's Degree
Amazon,200000,5,5,Male,White,Bachelor's Degree
Microsoft,150000,4,1,Male,Asian,Master's Degree
Google,370000,7,1,Female,Asian,Bachelor's Degree
Facebook,292000,15,2,Male,Asian,PhD
Oracle,400000,20,3,Male,White,Master's Degree
Facebook,449000,15,5,Male,White,Bachelor's Degree
Google,211000,3,1,Female,Asian,Bachelor's Degree
Amazon,210000,6,3,Male,Asian,Master's Degree
Oracle,202000,4,0,Male,Asian,Master's Degree
Microsoft,235000,13,0,Male,Black,Master's Degree
Facebook,644000,5,0,Male,Asian,PhD
Google,620000,15,8,Male,White,Master's Degree
Facebook,146000,5,0,Male,White,Bachelor's Degree
Amazon,226000,4,1,Male,Black,Master's Degree
Google,87000,3,3,Male,Asian,Bachelor's Degree
Oracle,175000,0,0,Female,Asian,Bachelor's Degree
Amazon,220000,9,1,Male,Asian,Master's Degree
Amazon,175000,0,0,Male,Asian,Bachelor's Degree
Amazon,188000,0,0,Female,White,Bachelor's Degree
Amazon,149000,0,0,Male,Asian,Bachelor's Degree
Microsoft,165000,1,0,Male,White,Bachelor's Degree
Amazon,230000,10,6,Male,Asian,Master's Degree
Amazon,190000,8,0,Male,Asian,Master's Degree
Amazon,233000,8,1,Female,White,Bachelor's Degree
